Series ID,Year,Period,Label,Value
LASST450000000000005,2021,M01,2021 Jan,2243885
LASST450000000000005,2021,M02,2021 Feb,2247026
LASST450000000000005,2021,M03,2021 Mar,2251903
LASST450000000000005,2021,M04,2021 Apr,2257620
LASST450000000000005,2021,M05,2021 May,2263095
LASST450000000000005,2021,M06,2021 Jun,2267011
LASST450000000000005,2021,M07,2021 Jul,2269723
LASST450000000000005,2021,M08,2021 Aug,2272256
LASST450000000000005,2021,M09,2021 Sep,2275339
LASST450000000000005,2021,M10,2021 Oct,2279642
LASST450000000000005,2021,M11,2021 Nov,2285189
LASST450000000000005,2021,M12,2021 Dec,2291838
LASST450000000000005,2022,M01,2022 Jan,2298984
LASST450000000000005,2022,M02,2022 Feb,2305706
LASST450000000000005,2022,M03,2022 Mar,2310768
LASST450000000000005,2022,M04,2022 Apr,2313951
LASST450000000000005,2022,M05,2022 May,2315575
LASST450000000000005,2022,M06,2022 Jun,2316022
LASST450000000000005,2022,M07,2022 Jul,2315891
LASST450000000000005,2022,M08,2022 Aug,2316350
LASST450000000000005,2022,M09,2022 Sep,2318360
LASST450000000000005,2022,M10,2022 Oct,2322459
LASST450000000000005,2022,M11,2022 Nov,2328805
LASST450000000000005,2022,M12,2022 Dec,2337010
LASST450000000000005,2023,M01,2023 Jan,2345980
LASST450000000000005,2023,M02,2023 Feb,2355128
LASST450000000000005,2023,M03,2023 Mar,2363908
LASST450000000000005,2023,M04,2023 Apr,2371767
LASST450000000000005,2023,M05,2023 May,2378120
LASST450000000000005,2023,M06,2023 Jun,2383328
LASST450000000000005,2023,M07,2023 Jul,2387893
LASST450000000000005,2023,M08,2023 Aug,2391519
LASST450000000000005,2023,M09,2023 Sep,2394416
LASST450000000000005,2023,M10,2023 Oct,2396218
LASST450000000000005,2023,M11,2023 Nov,2395934
LASST450000000000005,2023,M12,2023 Dec,2395427
LASST450000000000005,2024,M01,2024 Jan,2396514
LASST450000000000005,2024,M02,2024 Feb,2396195
LASST450000000000005,2024,M03,2024 Mar,2399640
LASST450000000000005,2024,M04,2024 Apr,2404517
LASST450000000000005,2024,M05,2024 May,2406512
LASST450000000000005,2024,M06,2024 Jun,2410159
LASST450000000000005,2024,M07,2024 Jul,2415158
LASST450000000000005,2024,M08,2024 Aug,2414624
LASST450000000000005,2024,M09,2024 Sep,2413300
LASST450000000000005,2024,M10,2024 Oct,2413165
LASST450000000000005,2024,M11,2024 Nov,2412589
LASST450000000000005,2024,M12,2024 Dec,2417169
